Window SummeReads
0.42 1866 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-89, -81, -68, -76, -75, -71]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[343, 428, 312, 440, 304, 499]|
0.43 1704 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-86, -82, -72, -74, -66, -64]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[351, 409, 283, 396, 266, 443]|
0.44 1679 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-81, -73, -64, -70, -67, -62]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[326, 418, 279, 416, 250, 407]|
0.45 1479 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-80, -79, -65, -70, -66, -65]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[258, 382, 254, 408, 212, 390]|
0.46 1471 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-78, -75, -61, -71, -55, -59]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[302, 385, 238, 367, 204, 374]|
0.47 1350 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-79, -75, -56, -62, -57, -55]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[248, 359, 229, 358, 193, 347]|
0.48 1290 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-77, -71, -57, -66, -59, -52]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[252, 362, 192, 373, 147, 346]|
0.49 1162 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-71, -67, -57, -61, -7, -6, -52, -49, -2]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[225, 333, 200, 316, 157, 303]|
0.5 806 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-69, -93, -51, -69, -17, -7, -44, -34]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[436, 361, 375, 1, 9, 8]|
0.51 1571 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-71, -91, -54, -69, -1, -47, -33]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[435, 265, 417, 230, 360, 230]|
0.52 1556 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-75, -91, -52, -73, -47, -38]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[453, 249, 407, 250, 383, 190]|
0.53 1655 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-74, -90, -57, -69, -47, -45]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[430, 249, 404, 248, 415, 291]|
0.54 1849 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-74, -90, -59, -74, -49, -45]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[452, 286, 490, 268, 451, 293]|
0.55 1839 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-81, -96, -66, -78, -54, -50]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[471, 316, 455, 279, 442, 301]|
0.56 1972 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-76, -92, -65, -80, -59, -50]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[473, 309, 505, 295, 514, 298]|
0.57 1946 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-81, -97, -71, -81, -57, -53]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[471, 329, 470, 295, 498, 323]|
0.58 2064 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-81, -102, -69, -84, -63, -58]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[469, 335, 515, 365, 520, 317]|
0.59 2191 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-85, -97, -71, -80, -10, -61, -58]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv']| |[481, 344, 492, 361, 568, 407]|
0.6 753 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv']| |[-102, -97, -88, -78, -63]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[371, 384, 397, 9, 2, 18]|
0.61 1690 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.60000,.80000_pos.csv']| |[-105, -97, -90, -85, -63, -74]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.60000_.80000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.60000_.80000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.60000_.80000,1_pos.csv']| |[343, 368, 386, 351, 391, 365]|
0.62 1808 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.60000,.80000_pos.csv']| |[-108, -98, -91, -84, -65, -79]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.60000_.80000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.60000_.80000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.60000_.80000,1_pos.csv']| |[388, 422, 390, 369, 430, 334]|
0.63 1899 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.60000,.80000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.50000,.70000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.60000,.80000_pos.csv']| |[-105, -100, -93, -93, -71, -78]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.60000_.80000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.60000_.80000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.50000_.70000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.60000_.80000,1_pos.csv']| |[421, 374, 408, 386, 470, 380]|
